##	##
Timestamp	ProcessName	Level	Class	Action	Result	Host	User	CorrelationId	Duration
2015-02-24 18:23:23.193	[http-nio-8082-exec-7]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	68b28a73-c917-4e67-bb71-d4130633e941	2261
2015-02-24 18:23:25.213	[http-nio-8082-exec-1]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	6b734122-8064-4012-b6a7-e8a824e578bb	2243
2015-02-24 18:23:25.214	[http-nio-8082-exec-5]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	a651a65f-858e-4d51-8c75-4b2a24151e7d	2240
2015-02-24 18:23:27.221	[http-nio-8082-exec-2]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	a9a586b3-6129-4a4c-876a-98dcd19757df	2255
2015-02-24 18:23:27.733	[http-nio-8080-exec-4]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	9b22a15e-0110-4035-932d-25fa6825a97b	2029
2015-02-24 18:23:30.729	[http-nio-8080-exec-3]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	1750e50d-6f9a-4026-b7b4-252da65e7e42	2769
2015-02-24 18:23:31.226	[http-nio-8082-exec-2]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	9296baea-0fdf-4f38-9f96-0175fda0d2be	2239
2015-02-24 18:23:32.506	[http-nio-8080-exec-5]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	23728467-6452-4a2c-a355-49e2c87f14f3	2795
2015-02-24 18:23:34.011	[http-nio-8080-exec-4]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	b2537fde-3fcd-439f-99d4-8a356c7c7a46	1774
2015-02-24 18:23:34.018	[http-nio-8080-exec-8]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	8f90ae64-8c75-4058-b7bf-c46d73730483	1759
2015-02-24 18:23:35.221	[http-nio-8082-exec-5]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	63e0579b-adba-4c62-9054-366dd75a6c9e	2223
2015-02-24 18:23:35.268	[http-nio-8082-exec-2]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	5e186d73-64f8-48d7-a424-f40542dc0d11	2291
2015-02-24 18:23:35.270	[http-nio-8082-exec-6]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	9cecae12-eb8a-4f6b-8199-4faebd29a15c	2259
2015-02-24 18:23:35.752	[http-nio-8080-exec-10]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	173e961b-663d-49ce-91fc-0bac57ecc6b6	1991
2015-02-24 18:23:35.767	[http-nio-8080-exec-7]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	ac119719-34f7-4d4c-bef9-1c77fa9c567a	1985
2015-02-24 18:23:37.781	[http-nio-8080-exec-5]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	1793b4b0-f8da-4d54-bae4-d43e5d9a7f41	2038
2015-02-24 18:23:37.967	[http-nio-8080-exec-1]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	4bde2f7a-8cd0-4bf9-97d3-678707568517	1989
2015-02-24 18:23:38.008	[http-nio-8080-exec-9]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	216a9289-fcaa-4852-a89f-e4c25d12d932	2033
2015-02-24 18:23:40.281	[http-nio-8080-exec-6]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	0f1468c8-6e45-48ac-b81a-22f4c7ea4bd3	2291
2015-02-24 18:23:41.071	[http-nio-8082-exec-3]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	bc41945c-75ce-44ba-89d1-e81ee9541864	2053
2015-02-24 18:23:41.296	[http-nio-8082-exec-7]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	b0b70bb8-220a-48b7-8cce-3b0a8232300d	2271
2015-02-24 18:23:41.313	[http-nio-8082-exec-9]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	d0010226-de77-4f9b-b537-7520a1d61989	2296
2015-02-24 18:23:41.327	[http-nio-8082-exec-2]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	9593a75d-b47b-4efd-a3fd-80b543894805	2300
2015-02-24 18:23:41.316	[http-nio-8082-exec-8]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	a061c081-f471-4d29-8e2f-52427b6492fb	2300
2015-02-24 18:23:42.028	[http-nio-8080-exec-5]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	a1c7103c-7e8c-4ae9-826d-d7bff9696750	1736
2015-02-24 18:23:43.318	[http-nio-8082-exec-7]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	3e23d1a1-f4e4-4f43-b68e-85ba55e5f4cd	2276
2015-02-24 18:23:45.307	[http-nio-8082-exec-10]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	3fd4ea76-310d-4318-8b02-58f27360845e	2099
2015-02-24 18:23:45.308	[http-nio-8082-exec-7]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	7c5c9519-4383-4638-bac6-a02010ad77d4	2250
